Category,Sub-Category,Sub-Sub-Category,Product Name,Brand,Supplier Name,Product Short Description,Product Long Description,Size,Colour,Image URL,Unit of Measure,Stock Status,Unit Price,Pack Size,Minimum THC Content (%),Maximum THC Content (%),THC Content Per Unit,THC Content Per Volume,Minimum CBD Content (%),Maximum CBD Content (%),CBD Content Per Unit,CBD Content Per Volume,Dried Flower Cannabis Equivalency,Plant Type,Terpenes,GrowingMethod,Number of Items in a Retail Pack,GTIN,OCS Item Number,OCS Variant Number,Physical Dimension Width,Physical Dimension Height,Physical Dimension Depth,Physical Dimension Volume,Physical Dimension Weight,Eaches Per Inner Pack,Eaches Per Master Case,Inventory Status,Storage Criteria,Food Allergens,Ingredients,Street Name,Grow Medium,Grow Method,Grow Region,Drying Method,Trimming Method,Extraction Process,Carrier Oil,Heating Element Type,Battery Type,Rechargeable Battery,Removable Battery,Replacement Parts Available,Temperature Control,Temperature Display,Compatibility,THC Min,THC Max,CBD Min,CBD Max,Net Weight,Craft
Flower,Dried Flower,Whole Flower,Heat Wave Sativa - Limited Edition,Cruuzy,Galaxie Brands Corporation,Heat Wave is a sativa cross of Grape Ape x Nevilles Wreck with a grape and berry flavour blast complete with deep purple buds and orange pistils.,"Start the summer off right with Heat Wave! Cruuzy’s newest strain, Heat Wave, is a cross of Grape Ape x Nevilles Wreck with a grape and berry flavour blast that hits just like a cannonball into the pool. Its deep purple buds are sun-kissed by bright orange pistils, bringing you an uplifting ray of light. But don’t wait too long—the sun will set on this Limited-Edition sativa. Ride the Heat Wave while ya can!",3.5g,,https://cdn.ocs.ca/img/102732/00837575000513_00_compress_102732.jpg,EA,NO,23.2,12,28,30,0,0,0,1.99,0,0,3.5,Sativa Dominant,"Beta-Caryophyllene,Beta-Myrcene,Beta-Ocimene,Beta-Pinene,Beta-Pinene",Indoor,0,00837575000513,102732,102732_3.5g___,0,0,0,,0,,12,,,,,-,Cocoa Fibre,Indoor,-,Hang Dry,Machine Trimmed and Hand Groomed,,,,,,,,,,,280.000000,300.000000  mg/g,0.000000,19.900000  mg/g,,NO
Flower,Dried Flower,Whole Flower,CBD Lemon Aid,GreenLife,GREENLIFE,High CBD flower,"High CBD flower with myrcene, pinene and farnesene terpenes.",3.5g,,https://cdn.ocs.ca/img/102733/00628678235014_00_compress_102733.jpg,EA,YES,23.2,6,0,1,0,0,10,16,0,0,3.5,Sativa Dominant,"Bisabolol,Farnasene,Limonene,Myrcene,Myrcene",Indoor,0,00628678235014,102733,102733_3.5g___,0,0,0,,0,,6,,,,,-,Cocoa Fibre,Indoor,-,Hang Dry,Hand Trimmed,,,,,,,,,,,0.000000,10.000000  mg/g,100.000000,160.000000  mg/g,,YES
Flower,Dried Flower,Whole Flower,No. 417 Indigo Daze,Haven St. Premium Cannabis,TerrAscend Corp.,"Haven St. No 417 Indigo Daze greets you with pungent aromas of sweet citrus accompanied by herbal notes, and black pepper.","Haven St. No 417 Indigo Daze greets you with pungent lemon, accompanied by sweet and earthy aromas. Black pepper notes may also linger through the nose. The Indica dominant strain has dense green buds covered in crystal trichomes. High levels of the terpene Myrcene are present, giving the flower its sweet yet earthy aroma, as well as the terpene Limonene, for its citrus aromas. 
",14g,,https://cdn.ocs.ca/img/101124/00627965002490_01_compress_101124.jpg,EA,NO,66.34,6,21,27,0,0,0,0.5,0,0,14,Indica Dominant,,Indoor,0,00627965002490,101124,101124_14g___,0,0,0,,0,,6,,,,,Sensi-Star,-,Indoor,-,-,-,,,,,,,,,,,210.000000,270.000000  mg/g,0.000000,5.000000  mg/g,,NO
Flower,Dried Flower,Whole Flower,No. 417 Indigo Daze,Haven St. Premium Cannabis,TerrAscend Corp.,"Haven St. No 417 Indigo Daze greets you with pungent aromas of sweet citrus accompanied by herbal notes, and black pepper.","Haven St. No 417 Indigo Daze greets you with pungent lemon, accompanied by sweet and earthy aromas. Black pepper notes may also linger through the nose. The Indica dominant strain has dense green buds covered in crystal trichomes. High levels of the terpene Myrcene are present, giving the flower its sweet yet earthy aroma, as well as the terpene Limonene, for its citrus aromas. 
",3.5g,,https://cdn.ocs.ca/img/101124/00627965002490_01_compress_101124.jpg,EA,NO,19.88,12,21,27,0,0,0,0.5,0,0,3.5,Indica Dominant,,Indoor,0,00627965001301,101124,101124_3.5g___,0,0,0,,0,,12,,,,,Sensi-Star,-,Indoor,-,-,-,,,,,,,,,,,210.000000,270.000000  mg/g,0.000000,5.000000  mg/g,,NO
Flower,Dried Flower,Whole Flower,OS.Reserve Indica,Original Stash,HEXO OPERATIONS INC.,OS.RESERVE is a very strong THC potency indica flower blend.,"Featuring a very strong THC potential and a desirable terpene profile, OS.RESERVE (Indica Flower Blend) consists of carefully selected indica flower strains. Original Stash products are naturally sun grown in hybrid greenhouses. Quality weed. Legit price.",28g,,https://cdn.ocs.ca/img/101346/00697238112874_01_compress_101346.jpg,EA,NO,92.89,12,20,26,0,0,0,1,0,0,28,Indica Dominant,"Caryophyllene,Humulene,Myrcene,Nerolidol,Nerolidol",Hybrid-Greenhouse,0,00697238112867,101346,101346_28g___,0,0,0,,0,,12,,,,,Not Applicable,-,Hybrid-Greenhouse,-,Rack and Tray,Machine Trimmed and Hand Groomed,,,,,,,,,,,200.000000,260.000000  mg/g,0.000000,10.000000  mg/g,,NO
Flower,Dried Flower,Whole Flower,Frost Monster (Gabriola),Broken Coast,BROKEN COAST CANNABIS LTD.,This indica dominant strain has a very robust smell and look as a hybrid with complicated genetic history unique to Broken Coast.,"Gabriola (AKA Frost Monster). A Broken Coast Original. This indica dominant strain has a very robust smell and look as a hybrid with complicated genetic history unique to Broken Coast. Beautifully coloured fox tailed buds with purples, blues and gold tints have such dense calyxes, so thickly coated with resin, the growers at Broken Coast aptly named this one Frost Monster. Dominant terpenes include caryophyllene, limonene and linalool help create the sweet, sour and spicy aromas along with peppery, earthy, spicy flavours. Gabriola, like all Broken Coast strains, is grown indoors in small batches in strain specific rooms then slow cured and hand trimmed.",3.5g,,https://cdn.ocs.ca/img/101392/00628242320153_00_compressed_101392.jpg,EA,YES,26.52,12,16,22,0,0,0,2,0,0,3.5,Indica Dominant,"Limonene,Caryophyllene,Linalool,Terpineol,Terpineol",Indoor,0,00628242320153,101392,101392_3.5g___,0,0,0,,0,,12,,,,,Frost Monster,-,Indoor,-,-,Hand Trimmed,,,,,,,,,,,160.000000,220.000000  mg/g,0.000000,20.000000  mg/g,,YES
Flower,Dried Flower,Whole Flower,8 Ball Kush,18twelve,UNITED GREENERIES LTD.,"This strain features a woody and earthy profile as a result of the heavy presence of the terpenes myrcene and humulene. 
","A potent indica strain bred out of Bubba and King Kush genetics. This strain features a woody and earthy profile as a result of the heavy presence of the terpenes myrcene and humulene. Spicy and sweet accents, due to the caryophyllene and limonene, round out the complex but pleasing flavour profile. A potent and spicy indica strain for advanced consumers.
",14g,,https://cdn.ocs.ca/img/101393/00628242050685_00_compressed_101393.jpg,EA,NO,86.25,12,21.5,27.5,0,0,0,1,0,0,14,Indica Dominant,,Indoor,0,00628242051033,101393,101393_14g___,0,0,0,,0,,12,,,,,Bubba Kush,Rockwool,Indoor,-,Hang Dry,Machine Trimmed,,,,,,,,,,,215.000000,275.000000  mg/g,0.000000,10.000000  mg/g,,NO
Flower,Dried Flower,Whole Flower,8 Ball Kush,18twelve,UNITED GREENERIES LTD.,"This strain features a woody and earthy profile as a result of the heavy presence of the terpenes myrcene and humulene. 
","A potent indica strain bred out of Bubba and King Kush genetics. This strain features a woody and earthy profile as a result of the heavy presence of the terpenes myrcene and humulene. Spicy and sweet accents, due to the caryophyllene and limonene, round out the complex but pleasing flavour profile. A potent and spicy indica strain for advanced consumers.
",3.5g,,https://cdn.ocs.ca/img/101393/00628242050685_00_compressed_101393.jpg,EA,YES,26.52,24,21.5,27.5,0,0,0,1,0,0,3.5,Indica Dominant,,Indoor,0,00628242050685,101393,101393_3.5g___,0,0,0,,0,,24,,,,,Bubba Kush,Rockwool,Indoor,-,Hang Dry,Machine Trimmed,,,,,,,,,,,215.000000,275.000000  mg/g,0.000000,10.000000  mg/g,,NO
Flower,Dried Flower,Whole Flower,Indica,Pure Sunfarms,PURE SUNFARMS CANADA CORP.,"Full of flavour, each batch of Pure Sunfarms’ Indica is chosen to deliver consistent potency and upfront aromatics, from the first flower to the last.","Full of flavour, each batch of Pure Sunfarms’ Indica is chosen to deliver consistent potency and upfront aromatics, from the first flower to the last. Grown in a sunlight-filled high-tech greenhouse in British Columbia, the buds are trimmed and hand-groomed, dried and cured with care. Each pouch contains a single indica strain, with aromas ranging from dried fruits to sweet spices. Available in a 28-gram pouch.",28g,,https://cdn.ocs.ca/img/101360/00628188000645_00_compressed_101360.jpg,EA,NO,78.05,6,18,23,0,0,0,1,0,0,28,Indica Dominant,,Hybrid-Greenhouse,0,00628188000645,101360,101360_28g___,0,0,0,,0,,6,,,,,Not Applicable,-,Hybrid-Greenhouse,-,Rack and Tray,Machine Trimmed and Hand Groomed,,,,,,,,,,,180.000000,230.000000  mg/g,0.000000,10.000000  mg/g,,NO
Flower,Dried Flower,Whole Flower,Sativa,Pure Sunfarms,PURE SUNFARMS CANADA CORP.,"Full of flavour, each batch of Pure Sunfarms’ Sativa is chosen to deliver consistent potency and upfront aromatics, from the first flower to the last.","Full of flavour, each batch of Pure Sunfarms’ Sativa is chosen to deliver consistent potency and upfront aromatics, from the first flower to the last. Grown in a sunlight-filled, high-tech greenhouse in British Columbia, the buds are trimmed and hand-groomed, dried and cured with care. Each pack contains a single strain of sativa, with aromas ranging from fresh to fruity.	",28g,,https://cdn.ocs.ca/img/101361/00628188000652_00_compressed_101361.jpg,EA,NO,78.05,6,14,19,0,0,0,1,0,0,28,Sativa Dominant,,Hybrid-Greenhouse,0,00628188000652,101361,101361_28g___,0,0,0,,0,,6,,,,,-,-,Hybrid-Greenhouse,-,Rack and Tray,Machine Trimmed and Hand Groomed,,,,,,,,,,,140.000000,190.000000  mg/g,0.000000,10.000000  mg/g,,NO
Flower,Dried Flower,Whole Flower,Glueberry OG,Muskoka Grown,Muskoka Grown Limited,Glueberry OG from Muskoka Grown is a GG#4 x OG Kush x Blueberry hybrid strain grown indoors in small batches.,"<p>Glueberry OG from Muskoka Grown is a GG#4 x OG Kush x Blueberry hybrid strain grown indoors in small batches. As a craft-cannabis producer, Muskoka Grown ensures that each plant is allowed to reach its full genetic potential is hand-trimmed and hand-crafted. </p>

<p>With quality at the forefront of everything they do, Muskoka Grown's packaging was selected with product quality, environmental sustainability, and consumer safety in mind. Set out to make a change from the beginning - they're proud to introduce the first cannabis packaging for the recreational market in Canada using nitrogen to preserve terpene and cannabinoid content. </p>",3.5g,,https://cdn.ocs.ca/img/101371/00628504819043_00_compressed_101371.jpg,EA,YES,19.88,12,18,24.5,0,0,0,1,0,0,3.5,Hybrid,"Myrcene,Alpha-Pinene,Beta-Caryophyllene,Humulene,Humulene",Indoor,0,00628504819043,101371,101371_3.5g___,0,0,0,,0,,12,,,,,-,-,Indoor,-,Rack and Tray,-,,,,,,,,,,,180.000000,245.000000  mg/g,0.000000,10.000000  mg/g,,NO
Flower,Dried Flower,Whole Flower,Blue Dream,Spinach,PEACE NATURALS PROJECT INC.,"Originally from Cali, this sunny sativa strain is a legend in its own time. Once you taste the berry, citrus, sweetness of this strain, you might have to pinch yourself.","Originally from Cali, this sunny sativa strain is a legend in its own time. Once you taste the berry, citrus, sweetness of this strain, you might have to pinch yourself.",3.5g,,https://cdn.ocs.ca/img/101372/00841432010133_00_compressed_101372.jpg,EA,NO,19.21,24,18,24,0,0,0,2,0,0,3.5,Sativa Dominant,"Alpha-Pinene,Beta-Caryophyllene,Limonene,Myrcene,Myrcene",Indoor,0,00841432010133,101372,101372_3.5g___,0,0,0,,0,,24,,,,,Blue Dream,-,Indoor,-,Hang Dry,Hand Trimmed,,,,,,,,,,,180.000000,240.000000  mg/g,0.000000,20.000000  mg/g,,NO
Flower,Dried Flower,Whole Flower,Ultra Sour,Namaste,ZENABIS LTD,This hand-trimmed sativa-dominant hybrid has citrus and diesel aromas. Its buds are pale green and covered in trichomes.,"Ultra Sour is a heavy-hitting, sativa-dominant hybrid with pale green buds that are covered in trichomes. Aromas of citrus and diesel make Ultra Sour a flavourful choice for cannabis connoisseurs.",1g,,https://cdn.ocs.ca/img/101253/00627560010401_00_compress_101253.jpg,EA,YES,6.47,24,17,23,0,0,0,1,0,0,1,Sativa Dominant,,Indoor,0,00627560010401,101253,101253_1g___,0,0,0,,0,,24,,,,,Ultra Sour,-,Indoor,Restigouche,Rack and Tray,Machine Trimmed and Hand Groomed,,,,,,,,,,,170.000000,230.000000  mg/g,0.000000,10.000000  mg/g,,NO
Flower,Dried Flower,Whole Flower,Ultra Sour,Namaste,ZENABIS LTD,This hand-trimmed sativa-dominant hybrid has citrus and diesel aromas. Its buds are pale green and covered in trichomes.,"Ultra Sour is a heavy-hitting, sativa-dominant hybrid with pale green buds that are covered in trichomes. Aromas of citrus and diesel make Ultra Sour a flavourful choice for cannabis connoisseurs.",3.5g,,https://cdn.ocs.ca/img/101253/00627560010401_00_compress_101253.jpg,EA,YES,15.9,12,17,23,0,0,0,1,0,0,3.5,Sativa Dominant,,Indoor,0,00627560010418,101253,101253_3.5g___,0,0,0,,0,,12,,,,,Ultra Sour,-,Indoor,Restigouche,Rack and Tray,Machine Trimmed and Hand Groomed,,,,,,,,,,,170.000000,230.000000  mg/g,0.000000,10.000000  mg/g,,NO
Flower,Dried Flower,Whole Flower,Indica,Grasslands,SUNDIAL GROWERS INC.,"Honouring their homeland on the prairies, Grasslands is simple — Quality cannabis at fair prices.","Honouring their homeland on the prairies, Grasslands is simple — Quality cannabis at fair prices. Why Grasslands? They use purpose-built modular rooms for the cultivation of quality small-batch cannabis, optimizing the light, temperature and humidity of each “pod” for the specific strain being grown.",28g,,https://cdn.ocs.ca/img/101267/00827885003472_00_compress_101267.jpg,EA,NO,66.34,4,17,22,0,0,0,1,0,0,28,Indica Dominant,,Indoor,0,00827885003502,101267,101267_28g___,0,0,0,,0,,4,,,,,Not Applicable,-,Indoor,-,Rack and Tray,Machine Trimmed and Hand Groomed,,,,,,,,,,,170.000000,220.000000  mg/g,0.000000,10.000000  mg/g,,NO
Flower,Dried Flower,Whole Flower,Sativa,Grasslands,SUNDIAL GROWERS INC.,Grasslands Sativa is grown indoors by Calgary’s Sundial Growers.,"Grasslands Sativa is grown indoors by Calgary’s Sundial Growers. It’s machine-trimmed, hand-groomed and dried on a rack and tray.",28g,,https://cdn.ocs.ca/img/101268/00827885003540_00_compress_101268.jpg,EA,YES,66.34,4,17,22,0,0,0,1,0,0,28,Sativa Dominant,,Indoor,0,00827885003571,101268,101268_28g___,0,0,0,,0,,4,,,,,Not Applicable,-,Indoor,-,Rack and Tray,Machine Trimmed and Hand Groomed,,,,,,,,,,,170.000000,220.000000  mg/g,0.000000,10.000000  mg/g,,NO
Flower,Dried Flower,Whole Flower,Grower's Choice Indica,Good Supply,APHRIA INC.,An indica-dominant strain from Good Supply.,High-quality indica-dominant bud at a great price; Good Supply is taking it to the next level with Grower’s Choice.,28g,,https://cdn.ocs.ca/img/101286/00694144005153_00_compress_101286.jpg,EA,YES,66.34,12,17,23,0,0,0,3,0,0,28,Indica Dominant,,Greenhouse,0,00694144007959,101286,101286_28g___,0,0,0,,0,,12,,,,,Not Applicable,-,Greenhouse,-,Rack and Tray,Machine Trimmed and Hand Groomed,,,,,,,,,,,170.000000,230.000000  mg/g,0.000000,30.000000  mg/g,,NO
Flower,Dried Flower,Whole Flower,Grower's Choice Sativa,Good Supply,APHRIA INC.,A sativa-dominant strain from Good Supply.,High-quality sativa-dominant bud at a great price; Good Supply is taking it to the next level with Grower's Choice.,28g,,https://cdn.ocs.ca/img/101287/00694144005092_00_compress_101287.jpg,EA,YES,66.34,12,17,23,0,0,0,2,0,0,28,Sativa Dominant,,Greenhouse,0,00694144007935,101287,101287_28g___,0,0,0,,0,,12,,,,,Not Applicable,-,Greenhouse,-,Rack and Tray,Machine Trimmed and Hand Groomed,,,,,,,,,,,170.000000,230.000000  mg/g,0.000000,20.000000  mg/g,,NO
Flower,Dried Flower,Whole Flower,Outlaw,Redecan,9037136 Canada Inc d.b.a Redecan Pharm,"Outlaw is a sativa-dominant, high THC cross between Super Haze and another strain.","Outlaw is a sativa-dominant, high THC cross between Super Haze and another strain. It has a fruity, citrusy profile that is sure to impress.",15g,,https://cdn.ocs.ca/img/101296/00628242241915_00_compressed_101296.jpg,EA,YES,56.38,12,18,24,0,0,0,0.1,0,0,15,Sativa Dominant,"Beta-Caryophyllene,Myrcene,Humulene,Limonene,Limonene",Greenhouse,0,00628242241946,101296,101296_15g___,0,0,0,,0,,12,,,,,Outlaw,-,Greenhouse,-,Hang Dry,Machine Trimmed and Hand Groomed,,,,,,,,,,,180.000000,240.000000  mg/g,0.000000,1.000000  mg/g,,NO
Flower,Dried Flower,Whole Flower,Outlaw,Redecan,9037136 Canada Inc d.b.a Redecan Pharm,"Outlaw is a sativa-dominant, high THC cross between Super Haze and another strain.","Outlaw is a sativa-dominant, high THC cross between Super Haze and another strain. It has a fruity, citrusy profile that is sure to impress.",1g,,https://cdn.ocs.ca/img/101296/00628242241915_00_compressed_101296.jpg,EA,YES,4.98,24,18,24,0,0,0,0.1,0,0,1,Sativa Dominant,"Beta-Caryophyllene,Myrcene,Humulene,Limonene,Limonene",Greenhouse,0,00628242241915,101296,101296_1g___,0,0,0,,0,,24,,,,,Outlaw,-,Greenhouse,-,Hang Dry,Machine Trimmed and Hand Groomed,,,,,,,,,,,180.000000,240.000000  mg/g,0.000000,1.000000  mg/g,,NO
Flower,Dried Flower,Whole Flower,Outlaw,Redecan,9037136 Canada Inc d.b.a Redecan Pharm,"Outlaw is a sativa-dominant, high THC cross between Super Haze and another strain.","Outlaw is a sativa-dominant, high THC cross between Super Haze and another strain. It has a fruity, citrusy profile that is sure to impress.",3.5g,,https://cdn.ocs.ca/img/101296/00628242241915_00_compressed_101296.jpg,EA,YES,15.7,24,18,24,0,0,0,0.1,0,0,3.5,Sativa Dominant,"Beta-Caryophyllene,Myrcene,Humulene,Limonene,Limonene",Greenhouse,0,00628242241922,101296,101296_3.5g___,0,0,0,,0,,24,,,,,Outlaw,-,Greenhouse,-,Hang Dry,Machine Trimmed and Hand Groomed,,,,,,,,,,,180.000000,240.000000  mg/g,0.000000,1.000000  mg/g,,NO
Flower,Dried Flower,Whole Flower,Outlaw,Redecan,9037136 Canada Inc d.b.a Redecan Pharm,"Outlaw is a sativa-dominant, high THC cross between Super Haze and another strain.","Outlaw is a sativa-dominant, high THC cross between Super Haze and another strain. It has a fruity, citrusy profile that is sure to impress.",7g,,https://cdn.ocs.ca/img/101296/00628242241915_00_compressed_101296.jpg,EA,NO,29.04,12,18,24,0,0,0,0.1,0,0,7,Sativa Dominant,"Beta-Caryophyllene,Myrcene,Humulene,Limonene,Limonene",Greenhouse,0,00628242241939,101296,101296_7g___,0,0,0,,0,,12,,,,,Outlaw,-,Greenhouse,-,Hang Dry,Machine Trimmed and Hand Groomed,,,,,,,,,,,180.000000,240.000000  mg/g,0.000000,1.000000  mg/g,,NO
