SKU,Product_Name,Brand_Name,BC_INDIGENOUS_PRODUCT,SubCategory,Class,Origin_Country,Origin_Region,Origin_SubRegion,SU_Qty_In_Each_Case,SU_CODE,SU_CODE_TYPE,CASE_CODE,CASE_CODE_TYPE,SU_product_net_size,SU_product_net_size_uom,SU_volume_equivalency,SU_volume_equivalency_UOM,CASE_WEIGHT,CASE_WEIGHT_UOM,Strain,Species,PER_ACTIVATION_CBD_MAX,PER_ACTIVATION_CBD_MIN,PER_ACTIVATION_CBD_UOM,PER_ACTIVATION_THC_MAX,PER_ACTIVATION_THC_MIN,PER_ACTIVATION_THC_UOM,PER_DISCRETE_UNIT_CBD_MAX,PER_DISCRETE_UNIT_CBD_MIN,PER_DISCRETE_UNIT_CBD_UOM,PER_DISCRETE_UNIT_THC_MAX,PER_DISCRETE_UNIT_THC_MIN,PER_DISCRETE_UNIT_THC_UOM,PER_RETAIL_UNIT_CBD_MAX,PER_RETAIL_UNIT_CBD_MIN,PER_RETAIL_UNIT_CBD_UOM,PER_RETAIL_UNIT_THC_MAX,PER_RETAIL_UNIT_THC_MIN,PER_RETAIL_UNIT_THC_UOM,Extraction_Process,Packaging_Material,Consumption_Method,Harvesting_Method,Growing_Method,Terpene_1_Type,Terpene_2_Type,Terpene_3_Type,Number_of_consumer_items,Consumer_item_size,Consumer_item_size_uom,Ecomm_Short_Description,Ecomm_Long_Description
1031152,WHITE WEDDING PRE-ROLLS,MSIKU,N,Pre-roll,Hybrid,Canada,Nova Scotia,Lower Sackville,24,00182373000044,GTIN,20182373000048,GTIN,1.5,GRAM,1.5,GRAM,460,GRAM,WEDDING CAKE CROSS,HYBRID,,,,,,,,,,,,,1,0,mg/g,270,210,mg/g,,POLYETHYLENE_TEREP,,,INDOOR,MYRCENE,LIMONENE,CARYOPHYLLENE,3,0.5,GRAM,High-THC hybrid pre-rolls with earthy notes and coffee undertones.,"These high-THC, hybrid pre-rolls are rolled with flower that produces a vibrant, purple and green strain coated in a heavy layer of trichomes. Produced from Wedding Cake and GSC, White Wedding is hang-dried and hand-trimmed, featuring earthy notes with coffee undertones."
1031160,NOVA GLUE PRE-ROLLS,MSIKU,N,Pre-roll,Hybrid,Canada,Nova Scotia,Lower Sackville,24,00182373000167,GTIN,20182373000161,GTIN,1.5,GRAM,1.5,GRAM,460,GRAM,GG4 CROSS,HYBRID,,,,,,,,,,,,,1,0,mg/g,250,200,mg/g,,POLYETHYLENE_TEREP,,,INDOOR,MYRCENE,HUMULENE,CARYOPHYLLENE,3,0.5,GRAM,High-THC hybrid pre-rolls with an aroma of citrus peel and cloves.,"Nova Glue by Msiku are high-THC hybrid pre-rolls from the lineage GG4, Sour Diesel, and Cookies. Hang-dried and hand-trimmed, this flower produces a heavy resin and trichome density, and has an aroma of citrus peel and cloves."
1031178,STRAWBERRY DIESEL JELLY BOMB 10MG,Vortex Cannabis Inc,N,Edibles,Chews,Canada,Quebec,Mirabel,24,00841569000021,GTIN,20841569000025,GTIN,5,GRAM,0.35,GRAM,480,GRAM,,SATIVA,,,,,,,,,,,,,0,0,mg,10,8.5,mg,CO2,POLYETHYLENE_TEREP,,,,,,,1,5,GRAM,One strawberry and lime flavoured gummy with approx. 10mg of THC.,One fresh-picked strawberry and lime flavoured gummy. Artisanal batches are made by hand using all-natural ingredients and infused with approximately 10mg of THC full-spectrum cannabis extract.
1031186,PEGGY'S PRIDE PRE-ROLLS,MSIKU,N,Pre-roll,Sativa,Canada,Nova Scotia,Lower Sackville,24,00182373000082,GTIN,20182373000086,GTIN,1.5,GRAM,1.5,GRAM,460,GRAM,,SATIVA,,,,,,,,,,,,,1,0,mg/g,240,200,mg/g,,POLYETHYLENE_TEREP,,,INDOOR,MYRCENE,LIMONENE,CARYOPHYLLENE,3,0.5,GRAM,"High-THC, sativa-dominant pre-rolls with sweet cinnamon and fruity undertones.","High-THC, sativa-dominant pre-rolls descended from Cookies Cross, and has large, dense, frosty buds with spicy notes of cinnamon, combined with sweet fruity undertones. Hang-dried and hand-trimmed."
1031194,GELATTI PRE-ROLLS,MSIKU,N,Pre-roll,Indica,Canada,Nova Scotia,Lower Sackville,24,00182373000129,GTIN,20182373000123,GTIN,1.5,GRAM,1.5,GRAM,460,GRAM,GELATO CROSS,INDICA,,,,,,,,,,,,,1,0,mg/g,250,210,mg/g,,POLYETHYLENE_TEREP,,,INDOOR,MYRCENE,HUMULENE,CARYOPHYLLENE,3,0.5,GRAM,"Indica-dominant, high-THC pre-rolls with a spicy aroma and earthy undertones.","Gelatti by Msiku are indica-dominant, high-THC pre-rolls with Gelato and OG Kush as its parents. The flower produces large dense buds with a thick layer of trichomes and a spicy aroma with hints of hops and earthy undertones. Hang-dried and hand-trimmed."
1031202,LEMON KUSH JELLY BOMB 10.0MG,Vortex Cannabis Inc,N,Edibles,Chews,Canada,Quebec,Mirabel,24,00841569000045,GTIN,20841569000049,GTIN,5,GRAM,0.35,GRAM,480,GRAM,,INDICA,,,,,,,,,,,,,0,0,mg,10,8.5,mg,CO2,POLYETHYLENE_TEREP,,,,,,,1,5,GRAM,Indica-dominant lemon Jelly Bomb with approx. 10mg of THC.,"Indica-dominant Lemon Kush Jelly Bomb that combines flavours of Lemon Rind and Kush pair. Handmade in small batches using all-natural ingredients, this jelly is infused with approximately 10mg of THC from full-spectrum cannabis extract."
1031210,LEMON GREEN TEA CBD GUMMY,Vortex Cannabis Inc,N,Edibles,Chews,Canada,Quebec,Mirabel,24,00841569000052,GTIN,20841569000056,GTIN,12.5,GRAM,0.83,GRAM,960,GRAM,,INDICA,,,,,,,11,9,mg,,,,,,,0,0,mg,CO2,POLYETHYLENE_TEREP,,,,,,,5,2.5,GRAM,Five lemon green tea gummies with approx. 10mg of full-spectrum CBD extract each.,Five lemon green tea gummies that taste of lemon combined with a hint of Japanese green tea. Artisanal batches are made by hand using all-natural ingredients and infused with approximately 8-11mg of full-spectrum CBD extract each.
1031228,LEMON GREEN TEA CBD GUMMY,Vortex Cannabis Inc,N,Edibles,Chews,Canada,Quebec,Mirabel,24,00841569000069,GTIN,20841569000063,GTIN,25,GRAM,1.67,GRAM,940,GRAM,,INDICA,,,,,,,,,,,,,110,90,mg,0,0,mg,CO2,POLYETHYLENE_TEREP,,,,,,,10,2.5,GRAM,,
1031236,LEMON GREEN TEA CBD GUMMY,Vortex Cannabis Inc,N,Edibles,Chews,Canada,Quebec,Mirabel,24,00841569000076,GTIN,20841569000070,GTIN,50,GRAM,3.33,GRAM,1634,GRAM,,INDICA,,,,,,,11,9,mg,,,,,,,0,0,mg,CO2,POLYETHYLENE_TEREP,,,,,,,20,2.5,GRAM,Pack of 20 lemon green tea flavoured gummies with 9-11mg of CBD each.,This 20 pack of lemon green tea flavoured gummies are made by hand using natural ingredients and infused with approximately 10mg of full-spectrum CBD extract.
1031244,LEMON GREEN TEA CBD GUMMY,Vortex Cannabis Inc,N,Edibles,Chews,Canada,Quebec,Mirabel,24,00841569000083,GTIN,20841569000087,GTIN,125,GRAM,8.33,GRAM,3400,GRAM,,INDICA,,,,,,,11,9,mg,,,,,,,0,0,mg,CO2,POLYETHYLENE_TEREP,,,,,,,50,2.5,GRAM,,
1031251,STRAWBERRY LIME CBD GUMMY,Vortex Cannabis Inc,N,Edibles,Chews,Canada,Quebec,Mirabel,24,00841569000090,GTIN,20841569000094,GTIN,12.5,GRAM,0.83,GRAM,660,GRAM,,INDICA,,,,,,,11,9,mg,,,,,,,0,0,mg,CO2,POLYETHYLENE_TEREP,,,,,,,5,2.5,GRAM,Five strawberry lime gummies with approx. 10mg of full-spectrum CBD each.,Five gummies with the flavour of strawberry combined with a touch of lemon acidity. Artisanal batches are made by hand using all-natural ingredients and infused with approximately 10mg of full-spectrum CBD extract each.
1031269,SOUR PINEAPPLE CARTRIDGE,Saturday,N,Inhalable Extracts,Cartridge,Canada,Ontario,Aylmer,12,00628242801287,GTIN,10628242801284,GTIN,1,GRAM,4,GRAM,480,GRAM,,HYBRID,,,,,,,,,,,,,50,0,mg/g,850,750,mg/g,CO2,POLYETHYLENE_TEREP,,,,,,,1,1,GRAM,"THC-dominant, sativa-dominant vape cartridge with pineapple flavours.","This THC-dominant sativa-dominant hybrid is inspired by OG cultivator Pineapple, with a sweet and fruity aroma. Reminiscent of pineapple cream soda, Saturday's Pineapple distillate is packed full of terpenes including limonene, linalool, pinene, myrcene, and caryophyllene. CO2 extracted and compatible with a 510-thread battery."
1031277,LEMON HAZE CARTRIDGE,Saturday,N,Inhalable Extracts,Cartridge,Canada,Ontario,Aylmer,12,00628242801294,GTIN,10628242801291,GTIN,1,GRAM,4,GRAM,480,GRAM,,HYBRID,,,,,,,,,,,,,50,0,mg/g,850,750,mg/g,CO2,POLYETHYLENE_TEREP,,,,,,,1,1,GRAM,"THC-dominant, sativa-dominant vape cartridge with lemon aroma.","This THC-dominant sativa-hybrid cartridge is inspired by OG cultivator Lemon Haze and has a pungent citrus aroma. Its signature lemon scent comes from terpenes limonene, caryophyllene, myrcene, humulene, and pinene. CO2 extracted and compatible with a 510-thread battery."
1031285,STRAWBERRY LIME CBD GUMMY,Vortex Cannabis Inc,N,Edibles,Chews,Canada,Quebec,Mirabel,24,00841569000106,GTIN,20841569000100,GTIN,25,GRAM,1.67,GRAM,960,GRAM,,INDICA,,,,,,,,,,,,,110,90,mg,0,0,mg,CO2,POLYETHYLENE_TEREP,,,,,,,10,2.5,GRAM,,
1031293,STRAWBERRY LIME CBD GUMMY,Vortex Cannabis Inc,N,Edibles,Chews,Canada,Quebec,Mirabel,24,00841569000113,GTIN,20841569000117,GTIN,50,GRAM,3.33,GRAM,1634,GRAM,,INDICA,,,,,,,11,9,mg,,,,,,,0,0,mg,CO2,POLYETHYLENE_TEREP,,,,,,,20,2.5,GRAM,Pack of 20 strawberry lime gummies with 9-11mg of CBD each.,This multi-pack of strawberry lime gummies are made by hand using natural ingredients and infused with approximately 10mg of full-spectrum CBD extract.
1031301,STRAWBERRY LIME CBD GUMMY,Vortex Cannabis Inc,N,Edibles,Chews,Canada,Quebec,Mirabel,24,00841569000120,GTIN,20841569000124,GTIN,125,GRAM,8.33,GRAM,3440,GRAM,,INDICA,,,,,,,11,9,mg,,,,,,,0,0,mg,CO2,POLYETHYLENE_TEREP,,,,,,,50,2.5,GRAM,,
1031319,ORIGINAL GLUE (GG4) LIVE RESIN,Vortex Cannabis Inc,N,Inhalable Extracts,Resin and Rosin,Canada,Quebec,Mirabel,12,00841569000144,GTIN,20841569000148,GTIN,1,GRAM,4,GRAM,940,GRAM,,,,,,,,,,,,,,,100,0,mg/g,825,675,mg/g,BUTANE,POLYETHYLENE_TEREP,,,,,,,1,1,GRAM,Terpene-rich live resin from flash-frozen flower.,"Original Glue (GG4) Live Resin is made using hydrocarbon extraction. It is “live” when only fresh flowers are used, without being dried. This way all the plant’s natural terpenes and flavonoids are preserved. The product starts with naturally outdoor sun-grown cannabis. Flowers are harvested at night and flash-frozen before being extracted at sub-zero temperatures. This creates a strong, aromatic resin packed with all the rich terpenes intact."
1031327,ALASKAN TF LIVE RESIN 1G,Vortex Cannabis Inc,N,Inhalable Extracts,Resin and Rosin,Canada,Quebec,Mirabel,12,00841569000168,GTIN,20841569000162,GTIN,1,GRAM,4,GRAM,940,GRAM,,,,,,,,,,,,,,,100,0,mg/g,825,675,mg/g,BUTANE,POLYETHYLENE_TEREP,,,,,,,1,1,GRAM,Terpene-rich live resin extracted from flash-frozen flower.,"Alaskan TF Live Resin is made using hydrocarbon extraction. It is “live” when only fresh flowers are used, without being dried. This way all the plant’s natural terpenes and flavonoids are preserved. The product starts with naturally outdoor sun-grown cannabis. Flowers are harvested at night and flash-frozen before being extracted at sub-zero temperatures. This creates a strong, aromatic resin packed with all the rich terpenes intact."
1031335,SIX STAR FULL MELT BUBBLE HASH,Vortex Cannabis Inc,N,Inhalable Extracts,Hash,Canada,Quebec,Mirabel,12,00841569000175,GTIN,20841569000179,GTIN,1,GRAM,4,GRAM,940,GRAM,,HYBRID,,,,,,,,,,,,,100,0,mg/g,640,560,mg/g,WATER,POLYETHYLENE_TEREP,,,,,,,1,1,GRAM,Full-melt bubble hash.,"Full-melt bubble hash made through a process that uses ice water and lots of movement to separate cannabis trichomes from the plant matter. It is then filtered into a clean hash with no impurities, resulting in a creamy, smooth smoke."
1031343,GMO CRUMBLE,Vortex Cannabis Inc,N,Inhalable Extracts,Other Inhalable Extracts,Canada,Quebec,Mirabel,12,00841569000199,GTIN,20841569000193,GTIN,1,GRAM,4,GRAM,940,GRAM,,,,,,,,,,,,,,,100,0,mg/g,880,720,mg/g,BUTANE,POLYETHYLENE_TEREP,,,,,,,1,1,GRAM,Smooth crumble with a rich garlicky aroma.,"GMO Crumble is a cured resin, made using hydrocarbon extraction. GMO flowers are carefully hang-dried and cured, before being flash frozen, and extracted into a smooth crumble with a rich garlicky aroma."
1031350,AFGHAN BLACK PRESSED HASH,Vortex Cannabis Inc,N,Inhalable Extracts,Hash,Canada,Quebec,Mirabel,12,00841569000205,GTIN,20841569000209,GTIN,2,GRAM,8,GRAM,320,GRAM,,HYBRID,,,,,,,,,,,,,50,0,mg/g,440,360,mg/g,DRY_SIEVE,POLYETHYLENE_TEREP,,,,PINENE,,,1,2,GRAM,Black spicy hash made using traditional Afghan method.,"Afghan Black Pressed Hash is made from hybrid dried flowers that are sifted and screened before being pressed in the traditional Afghan method to create a soft and pliable texture. Black on the outside and dark green/brown on the inside, the smoke from this hash is spicy and potent."
1031392,ACAI RETREAT SHOT,Field Trip,N,Beverages,Non Carbonated Drink,Canada,Ontario,Clearview,12,00751257000373,GTIN,10751257000370,GTIN,60,MILLILITER,0.9,GRAM,3600,GRAM,,HYBRID,,,,,,,20,10,mg/g,,,,,,,2,2,mg,CO2,GLASS,,,,,,,1,60,MILLILITER,Acai berry and pomegranate beverage with 20mg of CBD and 2mg of THC.,"Tangy, bright and just sweet enough, this beverage is infused with 20mg of CBD and 2mg of THC and contains  acai berry, pomegranate, blueberry, ginger, honey, and green tea. May contain soy."
1031400,GO: SLUMBER 5:1 CBN SHOT,Field Trip,N,Beverages,Non Carbonated Drink,Canada,Ontario,Clearview,12,00751257000403,GTIN,10751257000400,GTIN,60,MILLILITER,0.9,GRAM,1700,GRAM,,HYBRID,,,,,,,,,,,,,0,0,mg,1,1,mg,CO2,GLASS,,,,,,,1,60,MILLILITER,"Lavender, chamomile, and honey beverage infused with 5mg of CBN and 1mg of THC.","Lavender, chamomile, and honey beverage infused with 5mg of CBN and 1mg of THC."
1031418,TURMERIC CLEMENTINE BLACK PEPPER SHOT,Loop Parallel,N,Beverages,Non Carbonated Drink,Canada,Ontario,Clearview,12,00751257000359,GTIN,10751257000356,GTIN,60,MILLILITER,0.9,GRAM,3600,GRAM,,HYBRID,,,,,,,,,,,,,10,10,mg,0,0,mg,CO2,GLASS,,,,,,,1,60,MILLILITER,Cold-pressed turmeric and clementine juice with 10mg of CBD.,"Small batch, cold-pressed juice from rescued clementine, fresh turmeric root, and black pepper with 10mg of CBD. May contain soy."
1031426,CBD SELTZER STANDARD CAN,Impromptu,N,Beverages,Carbonated Drink,Canada,Ontario,Clearview,12,00751257000410,GTIN,10751257000417,GTIN,350,MILLILITER,5,GRAM,4450,GRAM,,HYBRID,,,,,,,,,,,,,10,10,mg,0,0,mg,CO2,ALUMINUM,,,,,,,1,350,MILLILITER,,
1031434,CBD LIME SELTZER STANDARD CAN,Impromptu,N,Beverages,Carbonated Drink,Canada,Ontario,Clearview,12,00751257000427,GTIN,10751257000424,GTIN,350,MILLILITER,5,GRAM,4450,GRAM,,HYBRID,,,,,,,,,,,,,10,10,mg,0,0,mg,CO2,ALUMINUM,,,,,,,1,350,MILLILITER,,
1031467,THC GRAPEFRUIT SELTZER STANDARD CAN,Impromptu,N,Beverages,Carbonated Drink,Canada,Ontario,Clearview,12,00751257000434,GTIN,10751257000431,GTIN,350,MILLILITER,5,GRAM,4450,GRAM,,HYBRID,,,,,,,,,,,,,0.5,0.5,mg,2.5,2.5,mg,CO2,ALUMINUM,,,,,,,1,350,MILLILITER,,
1031475,CBD GOJI GRAPEFRUIT KOMBUCHA STANDRD,Impromptu,N,Beverages,Carbonated Drink,Canada,Ontario,Clearview,12,00751257000441,GTIN,10751257000448,GTIN,330,MILLILITER,4.9,GRAM,7400,GRAM,,HYBRID,,,,,,,,,,,,,20,20,mg,2,2,mg,CO2,GLASS,,,,,,,1,330,MILLILITER,Sparkling goji berry and grapefruit tea with 20mg of CBD and 2mg of THC.,"Sparkling naturally fermented tea made in small batches. Kombucha with goji berry and grapefruit, infused with 20mg of CBD and 2mg of THC. May contain soy."
1031483,BLOOD ORANGE THC GUMMY,Ripple Gummies by TGOD,N,Edibles,Chews,Canada,Ontario,Jerseyville,24,00827763001781,GTIN,30827763001782,GTIN,5.1,GRAM,0.34,GRAM,380,GRAM,,BLEND,,,,,,,,,,5,5,mg,0,0,mg,,,,CO2,POLYETHYLENE_TEREP,,,,,,,2,2.55,GRAM,,
1031491,ZWEET INZANITY LIVE RESIN VAPE CARTRIDGE,Black NGL,N,Inhalable Extracts,Cartridge,Canada,Alberta,Red Deer,12,00843686035276,GTIN,10843686035273,GTIN,0.5,GRAM,2,GRAM,282,GRAM,,SATIVA,,,,,,,,,,,,,3.75,0,mg/g,920,680,mg/g,BUTANE,PLASTIC,,,,TERPINOLENE,LIMONENE,CARYOPHYLLENE,1,0.5,GRAM,"Full-spectrum, sativa-dominant live resin cart.","BlackNGL's Live Resin cartridges contain the original full-spectrum of cannabinoids, flavonoids, and terpenes of a recognized fresh-frozen sativa strain (Zweet Inzanity). Made using a patented hydrocarbon extraction process, the live resin cartridge is compatible with a 510-thread battery."
1031509,JEAN GUY KIEF,Good Supply,N,Inhalable Extracts,Dry Sift,Canada,Ontario,Leamington,12,00694144008253,GTIN,20694144008257,GTIN,1,GRAM,4,GRAM,2050,GRAM,,SATIVA,,,,,,,,,,,,,4.99,0,mg/g,345,255,mg/g,,CORRUGATED_SOLID,,,,LIMONENE,GUAIOL,CARYOPHYLLENE,1,1,GRAM,"Sativa-dominant kief with citrus, lemon, and pine aromas.","Sativa-dominant Jean Guy Kief has a medley of citrus, lemon, and pine aromas."
1031517,SOUR KUSH KIEF,Good Supply,N,Inhalable Extracts,Dry Sift,Canada,Ontario,Leamington,12,00694144008277,GTIN,20694144008271,GTIN,1,GRAM,4,GRAM,1950,GRAM,,HYBRID,,,,,,,,,,,,,4.99,0,mg/g,345,255,mg/g,,CORRUGATED_SOLID,,,,MYRCENE,LIMONENE,CARYOPHYLLENE,1,1,GRAM,Kief with a sour and slight diesel aroma.,"Sour Kush Kief is rich in trichomes and cannabinoids, with a sour and slight diesel aroma."
1031525,I.C.C.,Edison,N,Flower,Indica,Canada,New Brunswick,Moncton,12,00671148402218,GTIN,10671148402215,GTIN,3.5,GRAM,3.5,GRAM,620,GRAM,ICE CREAM CAKE,INDICA,,,,,,,,,,,,,0.15,0,mg/g,260,200,mg/g,,HDPE,,,,LIMONENE,GERMACRENE_B,CARYOPHYLLENE,1,3.5,GRAM,"High-THC, indica dominant strain with sweet, spicy, and savoury flavours.","Edison's high-THC, indica dominant Ice Cream Cake has a sweet, spicy, and savoury flavour with strong notes of gasoline and undertones of clove and sage. Dense, dark green buds are contrasted by an abundance of copper-coloured pistils. Every plant at Edison is nurtured in data-backed, strain-specific grow rooms with customized micro-climates to ensure the highest quality expression of this genetic. Ice Cream Cake flower is packaged with dual boost humidity packs"
1031533,COOL MINT CRUSH CHOCOLATE CBD 1:20,Legend,N,Edibles,Chocolate,Canada,Ontario,London,48,00800447000713,GTIN,20800447000717,GTIN,10,GRAM,0.66,GRAM,840,GRAM,,BLEND,,,,,,,,,,,,,20,20,mg,1,1,mg,CO2,POLYETHYLENE_TEREP,,,,,,,1,10,GRAM,"Chocolate bar with 20mg, scored into four equal pieces.","Legend Cool Mint Crush Milk Chocolate combines 1 mg of THC with 20mg of CBD, and premium 46% milk chocolate and natural flavour. The bar is scored into four equal pieces. The chocolate used by Legend comes from a fourth-generation, Belgium chocolatier. Legend uses his award-winning chocolate formulation to deliver maximum flavour in an edible."
1031558,COOL MINT CRUSH MILK CHOCOLATE,Legend,N,Edibles,Chocolate,Canada,Ontario,London,48,00800447000720,GTIN,20800447000724,GTIN,10,GRAM,0.66,GRAM,780,GRAM,,BLEND,,,,,,,,,,,,,0,0,mg,10,10,mg,CO2,POLYETHYLENE_TEREP,,,,,,,1,10,GRAM,Crushed mint milk chocolate with 10mg of THC.,"Legend Cool Mint Crush Milk Chocolate combines crushed mint candy with a 46% Belgium milk chocolate formulation, made with organic Fair Trade ingredients by Master Chocolat, an award-winning fourth generation Belgium chocolatier. This chocolate is scored into four equal pieces, with each one containing 2.5mg of THC (with 10mg of THC in the whole bar)."
1031566,COOL MINT CRUSH DARK CHOCOLATE,Legend,N,Edibles,Chocolate,Canada,Ontario,London,48,00800447000737,GTIN,20800447000731,GTIN,10,GRAM,0.66,GRAM,700,GRAM,,BLEND,,,,,,,,,,,,,0,0,mg,10,10,mg,CO2,POLYETHYLENE_TEREP,,,,,,,1,10,GRAM,,
1031574,TOPICAL GEL,Apothecary Labs,N,Topicals,Creams and Lotions,Canada,Ontario,Etobicoke,12,00628341031349,GTIN,10628341031346,GTIN,88,GRAM,1.26,GRAM,1460,GRAM,,HYBRID,,,,,,,,,,,,,0.2,0.2,mg/g,0.6,0.6,mg/g,ETHANOL,HDPE,,,,,,,1,88,GRAM,Fragrant topical gel infused with 60mg of THC and 20mg of CBD.,"Topical gel with essential oils including rosemary, grapefruit, clove, and lavender. Contains oil from full-spectrum  cannabis and is infused with approximately 60mg of THC and 20mg of CBD."
1031582,SUNDAE DRIVER,CITIZEN STASH,N,Flower,Hybrid,Canada,British Columbia,Mission,24,00628242950367,GTIN,10628242950364,GTIN,3.5,GRAM,3.5,GRAM,1080,GRAM,,HYBRID,,,,,,,,,,,,,0.5,0,mg/g,260,200,mg/g,,POLYPROPYLENE,,,INDOOR,LINALOOL,LIMONENE,CARYOPHYLLENE,1,3.5,GRAM,High-THC hybrid flower with notes of  dark chocolate and grape candy.,"Citizen Stash's Sundae Driver is a hybrid flower derived from Fruity Pebbles OG and Grape Pie lineage. With high-THC levels, this flower has a distinct flavour profile that delivers strong notes of creamy dark chocolate with a prominent sugary fruit flavour. Aromas include a strong earthy smell with chocolate overtones and hints of sugary grape candy underneath. The trichome-rich buds are a dark olive-green and are highlighted by purple hues and red pistils throughout. Hand-harvested and hand-trimmed."
1031590,SAPPHIRE OG PRE-ROLL,Good Buds Company,N,Pre-roll,Indica,Canada,British Columbia,Salt Spring Island,24,00897478000188,GTIN,10897478000185,GTIN,1,GRAM,1,GRAM,850,GRAM,,INDICA,,,,,,,,,,,,,5,0,mg/g,230,170,mg/g,,PLASTIC,,,INDOOR,MYRCENE,LIMONENE,CARYOPHYLLENE,2,0.5,GRAM,,
1031608,CRAFT COLLECTIVE ICE CREAM CAKE PRE-ROLL,7ACRES,N,Pre-roll,Indica,Canada,Ontario,Tilverton,24,00827912000320,GTIN,10827912000327,GTIN,1.5,GRAM,1.5,GRAM,400,GRAM,,INDICA,,,,,,,,,,,,,20,0,mg/g,260,190,mg/g,,POLYETHYLENE_TEREP,,,INDOOR,NEROLIDOL,LIMONENE,CARYOPHYLLENE,3,0.5,GRAM,Indica-dominant pre-roll with notes of vanilla and sweet cake.,"Ice Cream Cake are high-THC pre-rolls from flower that has an aromatic profile and  large buds. True to its name, this cultivar has notes of creamy vanilla and sweet cake, followed by subtle hints of diesel. A cross between Gelato #33 and Wedding Cake, these pre-rolls come from small batch and indoor craft grown in Ontario. Hand-trimmed and cured."
1031616,LEMON BERRY,-ness,N,Flower,Sativa,Canada,British Columbia,Pitt Meadows,12,00842650000036,GTIN,20842650000030,GTIN,3.5,GRAM,3.5,GRAM,220,GRAM,,SATIVA,,,,,,,,,,,,,10,0,mg/g,260,200,mg/g,,PLASTIC,,,INDOOR,LIMONENE,CARYOPHYLLENE,CAMPHENE,1,3.5,GRAM,"High-THC, sativa-dominant strain with vanilla and blueberry flavours.","Descended from Lemon Thai and Dabney Blue, Lemon Berry is a sativa-dominant, high-THC strain. Grown indoors, Lemon Berry has oversized dark green buds flecked with orange pistils, and has flavours of citrus dotted with vanilla bean and wild blueberries, with a creamy finish."
1031624,MINT SOUR,-ness,N,Flower,Sativa,Canada,British Columbia,Pitt Meadows,12,00842650000029,GTIN,20842650000023,GTIN,3.5,GRAM,3.5,GRAM,220,GRAM,,SATIVA,,,,,,,,,,,,,10,0,mg/g,260,200,mg/g,,PLASTIC,,,INDOOR,TERPINOLENE,LIMONENE,CARYOPHYLLENE,1,3.5,GRAM,"High-THC, sativa-dominant hybrid with sweet, sour, and zesty flavours.","This sativa-dominant, high-THC hybrid strain traces back to Sour Diesel and features a unique terpene profile of terpinolene, limonene, and caryophyllene. Featuring a sweet, sour and zesty flavour, Mint Sour has dark green buds and twinkling trichomes."
1031632,NICE CREAM,-ness,N,Flower,Indica,Canada,British Columbia,Pitt Meadows,12,00842650000098,GTIN,20842650000092,GTIN,3.5,GRAM,3.5,GRAM,220,GRAM,ICE CREAM CAKE,INDICA,,,,,,,,,,,,,10,0,mg/g,260,200,mg/g,,PLASTIC,,,INDOOR,LINALOOL,LIMONENE,CARYOPHYLLENE,1,3.5,GRAM,"High-THC, indica-dominant strain with creamy vanilla flavour.","Ice Cream Cake by Ness is a high-THC cross between Wedding Cake and Gelato #33. This indica-dominant strain has light green and purple buds covered in icy trichomes that give off a creamy, vanilla flavour from its main terpenes, caryophyllene and linalool."
1031640,POWDERED DONUTS,-ness,N,Flower,Indica,Canada,British Columbia,Pitt Meadows,12,00842650000050,GTIN,20842650000054,GTIN,3.5,GRAM,3.5,GRAM,220,GRAM,,INDICA,,,,,,,,,,,,,10,0,mg/g,270,200,mg/g,,PLASTIC,,,INDOOR,MYRCENE,LIMONENE,CARYOPHYLLENE,1,3.5,GRAM,"Indica-dominant, high-THC flower with sweet and spicy floral flavours.","Powdered Donuts by Ness is an indica-dominant, high-THC strain originating from Orange Cookies and Jet Fuel Gelato. Raised indoors in BC's Fraser Valley, Powdered Donuts features orange pistils, with snowy crystals and dense, green buds. It has floral flavours that are sweet with a hint of spice."
